time,temperature_2m (°C),rain (mm),snowfall (cm),snowfall_height (m),sunshine_duration (s),wind_speed_10m (km/h),direct_normal_irradiance (W/m²),direct_normal_irradiance_instant (W/m²),precipitation (mm),weather_code (wmo code),is_day (),relative_humidity_2m (%)
2024-11-21T00:30,2.3,0.00,0.00,150.00,0.00,7.9,0.0,0.0,0.10,51,0,89
2024-11-21T00:45,2.8,0.00,0.00,80.00,0.00,9.0,0.0,0.0,0.10,51,0,85
2024-11-21T01:00,3.2,0.00,0.00,10.00,0.00,10.1,0.0,0.0,0.10,51,0,81
2024-11-21T01:15,3.2,0.00,0.00,-20.00,0.00,11.2,0.0,0.0,0.00,2,0,78
2024-11-21T01:30,3.0,0.00,0.00,-60.00,0.00,13.0,0.0,0.0,0.00,2,0,75
2024-11-21T01:45,2.7,0.00,0.00,-90.00,0.00,14.4,0.0,0.0,0.00,2,0,72
2024-11-21T02:00,2.5,0.00,0.00,-120.00,0.00,14.8,0.0,0.0,0.00,2,0,71
2024-11-21T02:15,2.1,0.00,0.00,-110.00,0.00,13.7,0.0,0.0,0.00,2,0,72
2024-11-21T02:30,1.7,0.00,0.00,-90.00,0.00,11.9,0.0,0.0,0.00,3,0,73
2024-11-21T02:45,1.3,0.00,0.00,-80.00,0.00,9.7,0.0,0.0,0.00,3,0,76
2024-11-21T03:00,1.0,0.00,0.00,-60.00,0.00,9.0,0.0,0.0,0.00,3,0,77
2024-11-21T03:15,0.9,0.00,0.00,-40.00,0.00,9.7,0.0,0.0,0.00,3,0,77
2024-11-21T03:30,0.9,0.00,0.00,-30.00,0.00,11.5,0.0,0.0,0.00,3,0,77
2024-11-21T03:45,0.9,0.00,0.00,-10.00,0.00,13.3,0.0,0.0,0.00,3,0,76
2024-11-21T04:00,0.9,0.00,0.00,10.00,0.00,15.1,0.0,0.0,0.00,3,0,76
2024-11-21T04:15,0.8,0.00,0.00,20.00,0.00,16.6,0.0,0.0,0.00,3,0,77
2024-11-21T04:30,0.6,0.00,0.00,30.00,0.00,18.0,0.0,0.0,0.00,3,0,78
2024-11-21T04:45,0.4,0.00,0.00,30.00,0.00,19.1,0.0,0.0,0.00,3,0,79
2024-11-21T05:00,0.3,0.00,0.00,40.00,0.00,19.8,0.0,0.0,0.00,3,0,80
2024-11-21T05:15,0.3,0.00,0.00,40.00,0.00,19.8,0.0,0.0,0.00,3,0,81
2024-11-21T05:30,0.4,0.00,0.00,50.00,0.00,19.4,0.0,0.0,0.00,3,0,81
2024-11-21T05:45,0.6,0.00,0.00,50.00,0.00,19.1,0.0,0.0,0.00,3,0,81
2024-11-21T06:00,0.7,0.00,0.00,50.00,0.00,18.0,0.0,0.0,0.00,3,0,81
2024-11-21T06:15,0.8,0.00,0.00,50.00,0.00,16.6,0.0,0.0,0.00,3,0,80
2024-11-21T06:30,0.9,0.00,0.00,50.00,0.00,14.8,0.0,0.0,0.00,3,0,79
2024-11-21T06:45,1.0,0.00,0.00,50.00,0.00,13.0,0.0,0.0,0.00,3,0,77
2024-11-21T07:00,1.1,0.00,0.00,50.00,0.00,11.9,0.0,0.0,0.00,3,0,76
2024-11-21T07:15,1.1,0.00,0.00,50.00,0.00,11.9,0.0,0.0,0.00,3,0,75
2024-11-21T07:30,1.1,0.00,0.00,50.00,0.00,12.6,0.0,0.0,0.00,3,0,73
2024-11-21T07:45,1.0,0.00,0.00,40.00,0.00,13.3,0.0,0.0,0.00,3,0,72
2024-11-21T08:00,1.0,0.00,0.00,40.00,0.00,14.0,0.0,0.0,0.00,3,0,71
2024-11-21T08:15,1.0,0.00,0.00,40.00,0.00,14.4,0.0,0.0,0.00,3,1,71
2024-11-21T08:30,1.1,0.00,0.00,40.00,0.00,14.8,0.0,0.0,0.00,3,1,72
2024-11-21T08:45,1.1,0.00,0.00,40.00,0.00,15.1,0.7,0.7,0.00,3,1,73
2024-11-21T09:00,1.2,0.00,0.00,40.00,0.00,15.1,2.9,3.3,0.00,3,1,73
2024-11-21T09:15,1.3,0.00,0.00,40.00,0.00,15.1,5.8,6.5,0.00,3,1,73
2024-11-21T09:30,1.5,0.00,0.00,40.00,0.00,15.5,8.6,9.5,0.00,3,1,72
2024-11-21T09:45,1.6,0.00,0.00,30.00,0.00,15.5,11.4,12.3,0.00,3,1,71
2024-11-21T10:00,1.8,0.00,0.00,30.00,0.00,15.1,17.5,18.6,0.00,3,1,70
2024-11-21T10:15,1.9,0.00,0.00,20.00,0.00,14.8,24.8,26.1,0.00,3,1,68
2024-11-21T10:30,2.0,0.00,0.00,10.00,0.00,13.7,30.0,31.2,0.00,3,1,64
2024-11-21T10:45,2.1,0.00,0.00,0.00,0.00,13.0,30.5,31.5,0.00,3,1,61
2024-11-21T11:00,2.2,0.00,0.00,-10.00,0.00,12.2,24.3,25.0,0.00,3,1,59
2024-11-21T11:15,2.3,0.00,0.00,-20.00,0.00,11.5,17.7,18.1,0.00,3,1,58
2024-11-21T11:30,2.4,0.00,0.00,-40.00,0.00,10.8,14.2,14.5,0.00,3,1,59
2024-11-21T11:45,2.5,0.00,0.00,-50.00,0.00,10.4,15.0,15.2,0.00,3,1,60
2024-11-21T12:00,2.7,0.00,0.00,-60.00,0.00,10.1,19.4,19.5,0.00,3,1,60
2024-11-21T12:15,2.8,0.00,0.00,-70.00,0.00,10.4,27.1,27.2,0.00,3,1,60
2024-11-21T12:30,2.8,0.00,0.00,-80.00,0.00,10.8,38.0,38.0,0.00,3,1,61
2024-11-21T12:45,2.9,0.00,0.00,-80.00,0.00,11.2,50.8,50.6,0.00,3,1,61
2024-11-21T13:00,3.0,0.00,0.00,-90.00,99.77,11.2,73.3,72.8,0.00,3,1,60
2024-11-21T13:15,3.0,0.00,0.00,-100.00,294.93,10.1,99.3,98.2,0.00,3,1,57
2024-11-21T13:30,3.0,0.00,0.00,-110.00,402.14,8.3,113.6,111.9,0.00,3,1,52
2024-11-21T13:45,3.0,0.00,0.00,-110.00,311.87,6.5,101.6,99.6,0.00,3,1,48
2024-11-21T14:00,3.0,0.00,0.00,-120.00,18.59,5.4,62.5,60.9,0.00,3,1,46
2024-11-21T14:15,3.0,0.00,0.00,-120.00,0.00,5.0,29.1,28.3,0.00,3,1,49
2024-11-21T14:30,3.0,0.00,0.00,-120.00,0.00,4.7,12.7,12.2,0.00,3,1,55
2024-11-21T14:45,2.9,0.00,0.00,-110.00,0.00,4.7,11.3,10.8,0.00,3,1,61
2024-11-21T15:00,2.9,0.00,0.00,-110.00,0.00,4.7,21.3,20.1,0.00,3,1,65
2024-11-21T15:15,2.9,0.00,0.00,-100.00,0.00,4.3,44.6,41.7,0.00,3,1,65
2024-11-21T15:30,2.9,0.00,0.00,-100.00,78.46,4.3,70.5,64.6,0.00,3,1,63
2024-11-21T15:45,2.9,0.00,0.00,-90.00,109.68,4.0,74.6,66.7,0.00,3,1,60
2024-11-21T16:00,2.8,0.00,0.00,-80.00,0.00,4.0,54.8,47.0,0.00,3,1,58
2024-11-21T16:15,2.8,0.00,0.00,-70.00,0.00,4.0,29.3,21.3,0.00,3,1,57
2024-11-21T16:30,2.6,0.00,0.00,-60.00,0.00,4.3,11.7,4.7,0.00,3,1,57
2024-11-21T16:45,2.4,0.00,0.00,-40.00,0.00,4.7,0.6,0.0,0.00,3,1,58
2024-11-21T17:00,2.3,0.00,0.00,-30.00,0.00,4.7,0.0,0.0,0.00,3,0,59
2024-11-21T17:15,2.2,0.00,0.00,-20.00,0.00,4.7,0.0,0.0,0.00,3,0,62
2024-11-21T17:30,2.1,0.00,0.00,-20.00,0.00,4.3,0.0,0.0,0.00,3,0,65
2024-11-21T17:45,2.0,0.00,0.00,-10.00,0.00,4.0,0.0,0.0,0.00,3,0,69
2024-11-21T18:00,2.0,0.00,0.00,0.00,0.00,4.0,0.0,0.0,0.00,3,0,71
2024-11-21T18:15,1.9,0.00,0.00,10.00,0.00,4.0,0.0,0.0,0.00,3,0,72
2024-11-21T18:30,1.8,0.00,0.00,20.00,0.00,4.3,0.0,0.0,0.00,3,0,72
2024-11-21T18:45,1.6,0.00,0.00,30.00,0.00,4.7,0.0,0.0,0.00,3,0,71
2024-11-21T19:00,1.5,0.00,0.00,40.00,0.00,5.0,0.0,0.0,0.00,3,0,71
2024-11-21T19:15,1.4,0.00,0.00,40.00,0.00,5.8,0.0,0.0,0.00,3,0,72
2024-11-21T19:30,1.2,0.00,0.00,50.00,0.00,6.5,0.0,0.0,0.00,3,0,73
2024-11-21T19:45,1.1,0.00,0.00,50.00,0.00,7.2,0.0,0.0,0.00,3,0,74
2024-11-21T20:00,1.0,0.00,0.00,50.00,0.00,7.9,0.0,0.0,0.00,3,0,75
2024-11-21T20:15,0.9,0.00,0.00,50.00,0.00,8.3,0.0,0.0,0.00,2,0,77
2024-11-21T20:30,0.8,0.00,0.00,40.00,0.00,9.0,0.0,0.0,0.00,1,0,79
2024-11-21T20:45,0.6,0.00,0.00,40.00,0.00,9.4,0.0,0.0,0.00,1,0,82
2024-11-21T21:00,0.5,0.00,0.00,30.00,0.00,9.4,0.0,0.0,0.00,0,0,83
2024-11-21T21:15,0.3,0.00,0.00,30.00,0.00,9.4,0.0,0.0,0.00,0,0,83
2024-11-21T21:30,0.2,0.00,0.00,20.00,0.00,9.0,0.0,0.0,0.00,0,0,82
2024-11-21T21:45,0.1,0.00,0.00,20.00,0.00,8.6,0.0,0.0,0.00,0,0,81
2024-11-21T22:00,-0.0,0.00,0.00,10.00,0.00,8.6,0.0,0.0,0.00,0,0,80
2024-11-21T22:15,-0.1,0.00,0.00,10.00,0.00,9.0,0.0,0.0,0.00,1,0,80
2024-11-21T22:30,-0.2,0.00,0.00,10.00,0.00,9.7,0.0,0.0,0.00,2,0,80
2024-11-21T22:45,-0.3,0.00,0.00,0.00,0.00,10.4,0.0,0.0,0.00,3,0,80
2024-11-21T23:00,-0.3,0.00,0.00,0.00,0.00,10.8,0.0,0.0,0.00,3,0,81
2024-11-21T23:15,-0.4,0.00,0.00,0.00,0.00,10.8,0.0,0.0,0.00,3,0,83
2024-11-21T23:30,-0.4,0.00,0.00,10.00,0.00,10.8,0.0,0.0,0.00,2,0,86
2024-11-21T23:45,-0.4,0.00,0.00,10.00,0.00,10.8,0.0,0.0,0.00,1,0,89
2024-11-22T00:00,-0.4,0.00,0.00,10.00,0.00,10.8,0.0,0.0,0.00,0,0,90
2024-11-22T00:15,-0.3,0.00,0.00,10.00,0.00,10.8,0.0,0.0,0.00,0,0,88
2024-11-22T00:30,-0.2,0.00,0.00,10.00,0.00,10.4,0.0,0.0,0.00,0,0,84
2024-11-22T00:45,-0.1,0.00,0.00,0.00,0.00,10.4,0.0,0.0,0.00,0,0,80
2024-11-22T01:00,-0.0,0.00,0.00,0.00,0.00,10.8,0.0,0.0,0.00,0,0,77
2024-11-22T01:15,0.1,0.00,0.00,0.00,0.00,11.5,0.0,0.0,0.00,1,0,76
2024-11-22T01:30,0.2,0.00,0.00,10.00,0.00,12.6,0.0,0.0,0.00,2,0,75
2024-11-22T01:45,0.2,0.00,0.00,10.00,0.00,13.7,0.0,0.0,0.00,3,0,75
2024-11-22T02:00,0.2,0.00,0.00,10.00,0.00,14.8,0.0,0.0,0.00,3,0,75
2024-11-22T02:15,0.3,0.00,0.00,10.00,0.00,15.5,0.0,0.0,0.00,3,0,76
2024-11-22T02:30,0.3,0.00,0.00,20.00,0.00,15.8,0.0,0.0,0.00,2,0,77
2024-11-22T02:45,0.3,0.00,0.00,20.00,0.00,16.2,0.0,0.0,0.00,1,0,78
2024-11-22T03:00,0.4,0.00,0.00,20.00,0.00,16.2,0.0,0.0,0.00,0,0,79
2024-11-22T03:15,0.6,0.00,0.00,20.00,0.00,16.2,0.0,0.0,0.00,1,0,79
2024-11-22T03:30,0.6,0.00,0.00,20.00,0.00,16.2,0.0,0.0,0.00,2,0,77
2024-11-22T03:45,0.8,0.00,0.00,10.00,0.00,15.8,0.0,0.0,0.00,3,0,76
2024-11-22T04:00,0.9,0.00,0.00,10.00,0.00,15.8,0.0,0.0,0.00,3,0,76
2024-11-22T04:15,1.1,0.00,0.00,10.00,0.00,15.8,0.0,0.0,0.00,3,0,77
2024-11-22T04:30,1.4,0.00,0.00,10.00,0.00,16.2,0.0,0.0,0.00,3,0,78
2024-11-22T04:45,1.5,0.00,0.00,10.00,0.00,16.6,0.0,0.0,0.00,3,0,79
2024-11-22T05:00,1.6,0.00,0.00,10.00,0.00,16.6,0.0,0.0,0.00,3,0,81
2024-11-22T05:15,1.5,0.00,0.00,20.00,0.00,16.2,0.0,0.0,0.10,51,0,83
2024-11-22T05:30,1.2,0.00,0.00,30.00,0.00,15.5,0.0,0.0,0.10,51,0,84
2024-11-22T05:45,0.9,0.00,0.00,40.00,0.00,15.1,0.0,0.0,0.10,51,0,86
2024-11-22T06:00,0.8,0.00,0.00,50.00,0.00,15.1,0.0,0.0,0.10,51,0,87
2024-11-22T06:15,0.9,0.00,0.00,50.00,0.00,16.2,0.0,0.0,0.80,63,0,87
2024-11-22T06:30,1.1,0.00,0.00,40.00,0.00,18.0,0.0,0.0,0.80,63,0,87
2024-11-22T06:45,1.5,0.00,0.00,40.00,0.00,20.2,0.0,0.0,0.80,63,0,86
2024-11-22T07:00,1.6,0.00,0.00,30.00,0.00,21.2,0.0,0.0,0.80,63,0,86
2024-11-22T07:15,1.5,0.00,0.00,30.00,0.00,21.2,0.0,0.0,0.00,3,0,86
2024-11-22T07:30,1.5,0.00,0.00,40.00,0.00,20.9,0.0,0.0,0.00,3,0,85
2024-11-22T07:45,1.3,0.00,0.00,40.00,0.00,20.2,0.0,0.0,0.00,3,0,84
2024-11-22T08:00,1.2,0.00,0.00,40.00,0.00,19.8,0.0,0.0,0.00,3,0,84
2024-11-22T08:15,1.2,0.00,0.00,40.00,0.00,19.8,0.0,0.0,0.00,3,1,84
2024-11-22T08:30,1.4,0.00,0.00,50.00,0.00,20.2,0.5,0.3,0.00,3,1,84
2024-11-22T08:45,1.4,0.00,0.00,50.00,0.00,20.5,12.2,11.3,0.00,3,1,84
2024-11-22T09:00,1.5,0.00,0.00,50.00,0.00,21.2,53.4,60.2,0.00,3,1,84
2024-11-22T09:15,1.5,0.00,0.00,30.00,477.81,22.0,123.7,140.4,0.00,3,1,84
2024-11-22T09:30,1.6,0.00,0.00,20.00,865.07,23.0,175.3,193.0,0.00,3,1,83
2024-11-22T09:45,1.7,0.00,0.00,-0.00,890.83,24.1,178.8,192.8,0.00,3,1,83
2024-11-22T10:00,1.8,0.00,0.00,-20.00,417.90,24.8,115.7,123.0,0.00,3,1,83
2024-11-22T10:15,1.7,0.00,0.00,-30.00,0.00,25.2,49.8,52.4,0.00,3,1,84
2024-11-22T10:30,1.6,0.00,0.00,-30.00,0.00,25.6,17.8,18.5,0.00,3,1,84
2024-11-22T10:45,1.6,0.00,0.00,-40.00,0.00,25.2,12.7,13.2,0.00,3,1,85
2024-11-22T11:00,1.6,0.00,0.00,-40.00,0.00,25.2,19.6,20.2,0.00,3,1,86
2024-11-22T11:15,1.8,0.00,0.00,-50.00,0.00,24.8,36.4,37.3,0.20,53,1,87
2024-11-22T11:30,2.0,0.00,0.00,-70.00,0.00,24.1,59.9,60.9,0.20,53,1,87
2024-11-22T11:45,2.2,0.00,0.00,-80.00,127.68,23.4,77.0,78.0,0.20,53,1,87
2024-11-22T12:00,2.5,0.00,0.00,-90.00,210.33,23.0,88.0,88.8,0.20,53,1,87
2024-11-22T12:15,2.8,0.00,0.00,-80.00,295.02,23.0,99.3,99.8,0.00,3,1,86
2024-11-22T12:30,3.0,0.00,0.00,-70.00,368.48,23.0,109.1,109.2,0.00,3,1,85
2024-11-22T12:45,3.3,0.00,0.00,-50.00,477.16,23.4,123.6,123.3,0.00,3,1,83
2024-11-22T13:00,3.6,0.00,0.00,-40.00,612.59,23.8,141.7,140.7,0.00,3,1,83
2024-11-22T13:15,3.7,0.00,0.00,-40.00,763.46,24.1,161.8,160.0,0.00,3,1,84
2024-11-22T13:30,3.6,0.00,0.00,-30.00,893.91,24.8,179.2,176.4,0.00,3,1,86
2024-11-22T13:45,3.6,0.00,0.00,-30.00,900.00,25.2,196.2,192.2,0.00,3,1,88
2024-11-22T14:00,3.7,0.00,0.00,-20.00,900.00,25.6,209.6,204.4,0.00,3,1,88
2024-11-22T14:15,4.1,0.00,0.00,-30.00,900.00,25.9,219.0,212.3,0.00,2,1,85
2024-11-22T14:30,4.6,0.00,0.00,-30.00,900.00,26.3,234.0,225.3,0.00,1,1,79
2024-11-22T14:45,5.1,0.00,0.00,-40.00,900.00,26.3,256.4,244.8,0.00,0,1,73
2024-11-22T15:00,5.4,0.00,0.00,-40.00,900.00,26.3,297.4,281.1,0.00,0,1,69
2024-11-22T15:15,5.5,0.00,0.00,-40.00,900.00,25.9,334.4,311.9,0.00,0,1,67
2024-11-22T15:30,5.5,0.00,0.00,-30.00,900.00,25.6,334.6,306.6,0.00,2,1,67
2024-11-22T15:45,5.4,0.00,0.00,-30.00,900.00,24.8,279.0,249.0,0.00,3,1,67
2024-11-22T16:00,5.3,0.00,0.00,-20.00,844.78,24.1,172.6,147.5,0.00,3,1,68
2024-11-22T16:15,5.3,0.00,0.00,-10.00,14.61,23.0,63.8,45.2,0.00,3,1,69
2024-11-22T16:30,5.3,0.00,0.00,10.00,0.00,21.6,6.6,2.5,0.00,2,1,70
2024-11-22T16:45,5.2,0.00,0.00,20.00,0.00,20.2,0.0,0.0,0.00,2,1,71
2024-11-22T17:00,5.2,0.00,0.00,30.00,0.00,19.1,0.0,0.0,0.00,1,0,72
2024-11-22T17:15,5.1,0.00,0.00,100.00,0.00,18.0,0.0,0.0,0.00,2,0,73
2024-11-22T17:30,4.9,0.00,0.00,180.00,0.00,17.3,0.0,0.0,0.00,2,0,73
2024-11-22T17:45,4.8,0.00,0.00,250.00,0.00,16.6,0.0,0.0,0.00,3,0,74
2024-11-22T18:00,4.7,0.00,0.00,320.00,0.00,16.6,0.0,0.0,0.00,3,0,75
2024-11-22T18:15,4.6,0.00,0.00,330.00,0.00,17.3,0.0,0.0,0.00,3,0,77
2024-11-22T18:30,4.5,0.00,0.00,330.00,0.00,18.7,0.0,0.0,0.00,3,0,79
2024-11-22T18:45,4.4,0.00,0.00,340.00,0.00,20.2,0.0,0.0,0.00,3,0,80
2024-11-22T19:00,4.3,0.00,0.00,340.00,0.00,20.9,0.0,0.0,0.00,3,0,82
2024-11-22T19:15,4.2,0.00,0.00,340.00,0.00,20.5,0.0,0.0,0.00,3,0,83
2024-11-22T19:30,4.0,0.00,0.00,330.00,0.00,19.8,0.0,0.0,0.00,3,0,84
2024-11-22T19:45,3.8,0.00,0.00,330.00,0.00,18.4,0.0,0.0,0.00,3,0,85
2024-11-22T20:00,3.6,0.00,0.00,320.00,0.00,17.6,0.0,0.0,0.00,3,0,85
2024-11-22T20:15,3.5,0.00,0.00,330.00,0.00,17.3,0.0,0.0,0.00,2,0,84
2024-11-22T20:30,3.3,0.00,0.00,330.00,0.00,16.9,0.0,0.0,0.00,1,0,83
2024-11-22T20:45,3.2,0.00,0.00,340.00,0.00,16.2,0.0,0.0,0.00,0,0,82
2024-11-22T21:00,3.1,0.00,0.00,340.00,0.00,15.8,0.0,0.0,0.00,0,0,82
2024-11-22T21:15,2.8,0.00,0.00,330.00,0.00,15.1,0.0,0.0,0.00,1,0,83
2024-11-22T21:30,2.5,0.00,0.00,330.00,0.00,14.4,0.0,0.0,0.00,1,0,85
2024-11-22T21:45,2.2,0.00,0.00,320.00,0.00,13.3,0.0,0.0,0.00,3,0,87
2024-11-22T22:00,2.0,0.00,0.00,310.00,0.00,12.6,0.0,0.0,0.00,3,0,88
2024-11-22T22:15,1.8,0.00,0.00,320.00,0.00,11.9,0.0,0.0,0.00,3,0,89
2024-11-22T22:30,1.6,0.00,0.00,330.00,0.00,10.8,0.0,0.0,0.00,3,0,89
2024-11-22T22:45,1.5,0.00,0.00,330.00,0.00,10.1,0.0,0.0,0.00,3,0,89
2024-11-22T23:00,1.4,0.00,0.00,340.00,0.00,10.1,0.0,0.0,0.00,3,0,90
2024-11-22T23:15,1.2,0.00,0.00,250.00,0.00,10.8,0.0,0.0,0.00,3,0,92
2024-11-22T23:30,1.2,0.00,0.00,160.00,0.00,12.2,0.0,0.0,0.00,3,0,94
2024-11-22T23:45,1.2,0.00,0.00,60.00,0.00,13.7,0.0,0.0,0.00,3,0,96
2024-11-23T00:00,1.3,0.00,0.00,-30.00,0.00,14.8,0.0,0.0,0.00,3,0,97
2024-11-23T00:15,1.4,0.00,0.00,-30.00,0.00,15.8,0.0,0.0,0.00,3,0,97
2024-11-23T00:30,1.5,0.00,0.00,-30.00,0.00,16.9,0.0,0.0,0.00,3,0,96
2024-11-23T00:45,1.6,0.00,0.00,-30.00,0.00,17.6,0.0,0.0,0.00,3,0,95
2024-11-23T01:00,1.8,0.00,0.00,-30.00,0.00,17.6,0.0,0.0,0.00,3,0,94
2024-11-23T01:15,1.7,0.00,0.00,-30.00,0.00,16.6,0.0,0.0,0.00,3,0,94
2024-11-23T01:30,1.6,0.00,0.00,-20.00,0.00,14.4,0.0,0.0,0.00,3,0,93
2024-11-23T01:45,1.5,0.00,0.00,-20.00,0.00,12.6,0.0,0.0,0.00,3,0,93
2024-11-23T02:00,1.5,0.00,0.00,-10.00,0.00,11.5,0.0,0.0,0.00,3,0,93
2024-11-23T02:15,1.8,0.00,0.00,90.00,0.00,11.9,0.0,0.0,0.00,3,0,93
2024-11-23T02:30,2.0,0.00,0.00,190.00,0.00,13.3,0.0,0.0,0.00,3,0,92
2024-11-23T02:45,2.3,0.00,0.00,280.00,0.00,14.8,0.0,0.0,0.00,3,0,92
2024-11-23T03:00,2.5,0.00,0.00,380.00,0.00,15.8,0.0,0.0,0.00,3,0,92
2024-11-23T03:15,2.5,0.00,0.00,280.00,0.00,16.2,0.0,0.0,0.00,3,0,92
2024-11-23T03:30,2.2,0.00,0.00,170.00,0.00,15.8,0.0,0.0,0.00,3,0,93
2024-11-23T03:45,2.0,0.00,0.00,70.00,0.00,15.8,0.0,0.0,0.00,3,0,93
2024-11-23T04:00,2.0,0.00,0.00,-40.00,0.00,15.5,0.0,0.0,0.00,3,0,93
2024-11-23T04:15,1.9,0.00,0.00,90.00,0.00,15.1,0.0,0.0,0.00,3,0,93
2024-11-23T04:30,2.0,0.00,0.00,210.00,0.00,14.8,0.0,0.0,0.00,2,0,93
2024-11-23T04:45,2.0,0.00,0.00,340.00,0.00,14.4,0.0,0.0,0.00,2,0,92
2024-11-23T05:00,2.1,0.00,0.00,460.00,0.00,14.4,0.0,0.0,0.00,2,0,92
2024-11-23T05:15,2.2,0.00,0.00,470.00,0.00,15.1,0.0,0.0,0.00,2,0,92
2024-11-23T05:30,2.2,0.00,0.00,480.00,0.00,16.2,0.0,0.0,0.00,2,0,92
2024-11-23T05:45,2.3,0.00,0.00,490.00,0.00,17.3,0.0,0.0,0.00,3,0,91
2024-11-23T06:00,2.4,0.00,0.00,500.00,0.00,18.0,0.0,0.0,0.00,3,0,91
2024-11-23T06:15,2.5,0.00,0.00,540.00,0.00,18.0,0.0,0.0,0.00,3,0,90
2024-11-23T06:30,2.7,0.00,0.00,580.00,0.00,17.3,0.0,0.0,0.00,3,0,90
2024-11-23T06:45,2.9,0.00,0.00,620.00,0.00,16.9,0.0,0.0,0.00,3,0,89
2024-11-23T07:00,3.0,0.00,0.00,660.00,0.00,16.9,0.0,0.0,0.00,3,0,88
2024-11-23T07:15,3.0,0.00,0.00,500.00,0.00,17.6,0.0,0.0,0.00,3,0,88
2024-11-23T07:30,3.0,0.00,0.00,340.00,0.00,19.1,0.0,0.0,0.00,3,0,88
2024-11-23T07:45,3.0,0.00,0.00,180.00,0.00,20.5,0.0,0.0,0.00,3,0,87
2024-11-23T08:00,3.0,0.00,0.00,20.00,0.00,21.2,0.0,0.0,0.00,3,0,87
2024-11-23T08:15,3.0,0.00,0.00,10.00,0.00,21.2,0.0,0.0,0.00,3,1,86
2024-11-23T08:30,3.0,0.00,0.00,10.00,0.00,20.5,0.0,0.0,0.00,3,1,85
2024-11-23T08:45,3.2,0.00,0.00,-0.00,0.00,19.8,0.0,0.0,0.00,3,1,84
2024-11-23T09:00,3.2,0.00,0.00,-10.00,0.00,19.1,0.0,0.0,0.00,3,1,83
2024-11-23T09:15,3.3,0.00,0.00,-10.00,0.00,18.7,1.2,1.4,0.00,3,1,83
2024-11-23T09:30,3.3,0.00,0.00,-20.00,0.00,18.4,4.5,5.0,0.00,3,1,84
2024-11-23T09:45,3.3,0.00,0.00,-20.00,0.00,18.0,5.9,6.4,0.00,3,1,85
2024-11-23T10:00,3.5,0.00,0.00,-20.00,0.00,18.0,3.1,3.3,0.00,3,1,85
2024-11-23T10:15,3.5,0.00,0.00,-20.00,0.00,18.0,1.1,1.2,0.10,51,1,85
2024-11-23T10:30,3.7,0.00,0.00,-20.00,0.00,18.4,0.6,0.6,0.10,51,1,84
2024-11-23T10:45,3.8,0.00,0.00,-10.00,0.00,18.7,1.1,1.2,0.10,51,1,84
2024-11-23T11:00,4.0,0.00,0.00,-10.00,0.00,19.1,3.9,4.0,0.10,51,1,83
2024-11-23T11:15,4.0,0.00,0.00,-20.00,0.00,19.4,10.8,11.0,0.00,3,1,83
2024-11-23T11:30,4.1,0.00,0.00,-40.00,0.00,19.4,19.2,19.6,0.00,3,1,82
2024-11-23T11:45,4.2,0.00,0.00,-50.00,0.00,19.8,22.4,22.7,0.00,3,1,82
2024-11-23T12:00,4.2,0.00,0.00,-60.00,0.00,20.2,17.6,17.7,0.00,3,1,81
2024-11-23T12:15,4.4,0.00,0.00,-80.00,0.00,20.5,11.8,11.8,0.00,3,1,80
2024-11-23T12:30,4.7,0.00,0.00,-90.00,0.00,21.2,8.1,8.1,0.00,3,1,80
2024-11-23T12:45,4.9,0.00,0.00,-110.00,0.00,22.0,7.7,7.7,0.00,3,1,79
2024-11-23T13:00,5.1,0.00,0.00,-120.00,0.00,22.7,9.9,9.8,0.00,3,1,77
2024-11-23T13:15,5.2,0.00,0.00,-130.00,0.00,23.4,13.3,13.2,0.00,3,1,73
2024-11-23T13:30,5.2,0.00,0.00,-140.00,0.00,24.1,15.3,15.1,0.00,3,1,69
2024-11-23T13:45,5.2,0.00,0.00,-140.00,0.00,24.8,12.7,12.4,0.00,3,1,64
2024-11-23T14:00,5.2,0.00,0.00,-150.00,0.00,25.2,6.6,6.5,0.00,3,1,60
2024-11-23T14:15,5.2,0.00,0.00,-150.00,0.00,25.6,2.4,2.3,0.00,3,1,58
2024-11-23T14:30,5.3,0.00,0.00,-140.00,0.00,25.6,0.5,0.5,0.00,3,1,57
2024-11-23T14:45,5.4,0.00,0.00,-140.00,0.00,25.6,0.0,0.0,0.00,3,1,56
2024-11-23T15:00,5.6,0.00,0.00,-130.00,0.00,25.6,0.0,0.0,0.00,3,1,56
2024-11-23T15:15,5.6,0.00,0.00,360.00,0.00,25.6,0.0,0.0,0.00,3,1,56
2024-11-23T15:30,5.7,0.00,0.00,840.00,0.00,25.2,0.0,0.0,0.00,3,1,55
2024-11-23T15:45,5.8,0.00,0.00,1330.00,0.00,24.8,0.0,0.0,0.00,3,1,55
2024-11-23T16:00,5.8,0.00,0.00,1810.00,0.00,24.8,0.0,0.0,0.00,3,1,55
2024-11-23T16:15,5.9,0.00,0.00,1840.00,0.00,25.2,0.0,0.0,0.00,3,1,54
2024-11-23T16:30,5.9,0.00,0.00,1860.00,0.00,25.6,0.0,0.0,0.00,3,1,54
2024-11-23T16:45,5.9,0.00,0.00,1890.00,0.00,25.9,0.0,0.0,0.00,3,1,53
2024-11-23T17:00,6.0,0.00,0.00,1910.00,0.00,26.3,0.0,0.0,0.00,3,0,53
